user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
timpovich,Tim Povich,841438629486501888,2017-03-13 23:59:37,/timpovich/status/841438629486501888,0,0,0,2 late,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">2 late</p>"
ewjjr1,Eric W Johnson Jr,841438221011566592,2017-03-13 23:57:59,/ewjjr1/status/841438221011566592,0,0,0,I'll message on the message option,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I'll message on the message option</p>"
PhiladelFan,Jesse Ryder,841437974843817984,2017-03-13 23:57:01,/PhiladelFan/status/841437974843817984,0,0,0,"@SouthwestAir What is ut gvmt discnt?Does it apply 2 teacher or city attorney?Where can locate def of ""gvmt employee"" as pertains to discnt?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> What is ut gvmt discnt?Does it apply 2 teacher or city attorney?Where can locate def of ""gvmt employee"" as pertains to discnt?</p>"
Chad_Bartlett,Chad Bartlett,841437595573878785,2017-03-13 23:55:30,/Chad_Bartlett/status/841437595573878785,0,1,0,@SouthwestAir waiting 52 min for your bags after a 65 min flight seems pretty stupid... fix this,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> waiting 52 min for your bags after a 65 min flight seems pretty stupid... fix this</p>"
mayahuchan,Maya Hu-Chan,841437475813773312,2017-03-13 23:55:02,/mayahuchan/status/841437475813773312,0,0,0,"Southwest Airlines cancelled my flight, I was on hold for hrs and gave up. Terrible customer service! #SouthwestAirlines","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Southwest Airlines cancelled my flight, I was on hold for hrs and gave up. Terrible customer service! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SouthwestAirlines?src=hash""><s>#</s><b><strong>SouthwestAirlines</strong></b></a></p>"
LucyVegaSOLE,Lucy Vega  🇵🇪,841437258553020417,2017-03-13 23:54:10,/LucyVegaSOLE/status/841437258553020417,0,1,0,thanks for the voucher ! I am on my way home now ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">thanks for the voucher ! I am on my way home now <img alt=""😊"" aria-label=""Emoji: Smiling face with smiling eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60a.png"" title=""Smiling face with smiling eyes""/><img alt=""😊"" aria-label=""Emoji: Smiling face with smiling eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60a.png"" title=""Smiling face with smiling eyes""/><img alt=""😊"" aria-label=""Emoji: Smiling face with smiling eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60a.png"" title=""Smiling face with smiling eyes""/><img alt=""😊"" aria-label=""Emoji: Smiling face with smiling eyes"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f60a.png"" title=""Smiling face with smiling eyes""/></p>"
timpovich,Tim Povich,841436504551374849,2017-03-13 23:51:10,/timpovich/status/841436504551374849,0,1,0,except you didn't,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">except you didn't</p>"
CJ_Wiseman,Ceeeej,841436213361926145,2017-03-13 23:50:01,/CJ_Wiseman/status/841436213361926145,0,1,0,well a little late now. I had to pay $500 to fly another airline,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">well a little late now. I had to pay $500 to fly another airline</p>"
mjgmar,Matt Mar,841436182479290369,2017-03-13 23:49:53,/mjgmar/status/841436182479290369,0,0,0,thanks... Just sent it.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">thanks... Just sent it.</p>"
KUWKahla,Kahla Brubaker,841435582379122688,2017-03-13 23:47:30,/KUWKahla/status/841435582379122688,0,0,0,See ya Chitown #MDWtoTPA #southwestairlines @ Chicago Midway International Airport https://www.instagram.com/p/BRmOQptBIUE/ ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">See ya Chitown <img alt=""✈️"" aria-label=""Emoji: Airplane"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2708.png"" title=""Airplane""/><img alt=""✌🏼"" aria-label=""Emoji: Victory hand (medium light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/270c-1f3fc.png"" title=""Victory hand (medium light skin tone)""/><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MDWtoTPA?src=hash""><s>#</s><b>MDWtoTPA</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/southwestairlines?src=hash""><s>#</s><b><strong>southwestairlines</strong></b></a> @ Chicago Midway International Airport <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BRmOQptBIUE/"" dir=""ltr"" href=""https://t.co/AYYOxfWwC3"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BRmOQptBIUE/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BRmOQptBIUE/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>"
LBacho7,Linda Bachofer,841434746857111552,2017-03-13 23:44:11,/LBacho7/status/841434746857111552,0,1,0,"@SouthwestAir U canceled. I had 2 book American 2 get home by Wed. Would like a refund, not credit 4 future use. Can't get thru on phone.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> U canceled. I had 2 book American 2 get home by Wed. Would like a refund, not credit 4 future use. Can't get thru on phone.</p>"
ewjjr1,Eric W Johnson Jr,841432848141762561,2017-03-13 23:36:38,/ewjjr1/status/841432848141762561,0,1,0,@SouthwestAir Why I'd customer support not open when customers need help?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> Why I'd customer support not open when customers need help?</p>"
SheriseMarieee,Sherise Marie,841432755573465089,2017-03-13 23:36:16,/SheriseMarieee/status/841432755573465089,0,1,0,@SouthwestAir you should offer child free flights. Not only is my flight delayed. There's 6 kids under 6 on this flight. Flight from hell,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> you should offer child free flights. Not only is my flight delayed. There's 6 kids under 6 on this flight. Flight from hell</p>"
StephxRose,Stephanie S,841431889047085060,2017-03-13 23:32:50,/StephxRose/status/841431889047085060,0,1,0,Thanks!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thanks!</p>"
LauraShovan,Laura Shovan,841431343569502209,2017-03-13 23:30:40,/LauraShovan/status/841431343569502209,0,0,0,Thank you.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thank you.</p>"
pitambarpandey,Pitambar Pandey,841430330787692544,2017-03-13 23:26:38,/pitambarpandey/status/841430330787692544,0,1,0,@SouthwestAir ...from Southwest-Windowpic.twitter.com/1TwpGIOlgq,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> ...from Southwest-Window<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/1TwpGIOlgq"">pic.twitter.com/1TwpGIOlgq</a></p>"
travelingjules,TravelingJules,841429311156547584,2017-03-13 23:22:35,/travelingjules/status/841429311156547584,0,1,0,thanks for the ride!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">thanks for the ride!</p>"
CJ_Wiseman,Ceeeej,841429025247621120,2017-03-13 23:21:27,/CJ_Wiseman/status/841429025247621120,0,1,0,"@SouthwestAir called me last night to say my flight was cancelled, had me on hold for over an hour when I called back, and then didn't have","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> called me last night to say my flight was cancelled, had me on hold for over an hour when I called back, and then didn't have</p>"
MzMoe204,Ms. Smith,841428525508902912,2017-03-13 23:19:28,/MzMoe204/status/841428525508902912,0,0,0,the company didn't let me down. That woman did! Thanks for the apologies though.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">the company didn't let me down. That woman did! Thanks for the apologies though.</p>"
J2Jsquare,Jack Johnson,841428292121042944,2017-03-13 23:18:32,/J2Jsquare/status/841428292121042944,0,0,0,As far as the security concerns I haven't provided any customer specific information or personally identifiable information,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">As far as the security concerns I haven't provided any customer specific information or personally identifiable information</p>"
J2Jsquare,Jack Johnson,841427985274195968,2017-03-13 23:17:19,/J2Jsquare/status/841427985274195968,0,0,0,what specifically should my wife expect to receive? This sounds like the run around.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">what specifically should my wife expect to receive? This sounds like the run around.</p>"
islesblogger,Michael Schuerlein,841426450968387585,2017-03-13 23:11:13,/islesblogger/status/841426450968387585,0,1,0,Thanks for the laughs and the timely travel home ahead of #snowmageddon2017,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thanks for the laughs and the timely travel home ahead of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/snowmageddon2017?src=hash""><s>#</s><b>snowmageddon2017</b></a></p>"
jenellr2,Jenell,841426403690184704,2017-03-13 23:11:02,/jenellr2/status/841426403690184704,0,0,0,Procedures #Analyst - Ground Operations #Intern - F... (#Dallas) at #SouthwestAirlines #job https://workfor.us/southwest/7q pic.twitter.com/oo5j7FDsQ2,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Procedures <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Analyst?src=hash""><s>#</s><b>Analyst</b></a> - Ground Operations <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Intern?src=hash""><s>#</s><b>Intern</b></a> - F... (<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Dallas?src=hash""><s>#</s><b>Dallas</b></a>) at <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SouthwestAirlines?src=hash""><s>#</s><b><strong>SouthwestAirlines</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/job?src=hash""><s>#</s><b>job</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://workfor.us/southwest/7q"" dir=""ltr"" href=""https://t.co/ZZMwDMMf4P"" rel=""nofollow noopener"" target=""_blank"" title=""https://workfor.us/southwest/7q""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">workfor.us/southwest/7q</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/oo5j7FDsQ2"">pic.twitter.com/oo5j7FDsQ2</a></p>"
J2Jsquare,Jack Johnson,841425950403416064,2017-03-13 23:09:14,/J2Jsquare/status/841425950403416064,0,1,0,Who should she ask for?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Who should she ask for?</p>"
kmbymarie,Kim Fuhrmann,841425810162606080,2017-03-13 23:08:40,/kmbymarie/status/841425810162606080,0,1,0,@SouthwestAir Just leaving BOS and Dan working gate A20 has to be the friendliest guy in the building. Give that man a raise!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> Just leaving BOS and Dan working gate A20 has to be the friendliest guy in the building. Give that man a raise!</p>"
seogrowthhacker,Global Growth,841425473368338434,2017-03-13 23:07:20,/seogrowthhacker/status/841425473368338434,0,1,0,"oh yeah, okie dokie, totally understand , thanks for getting back to me :)","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">oh yeah, okie dokie, totally understand , thanks for getting back to me :)</p>"
PackerBurgh,PackerGirlBurgh,841425472873476096,2017-03-13 23:07:20,/PackerBurgh/status/841425472873476096,0,1,0,@SouthwestAir Thank you so much for making it painless to change my flight due to the nor'easter. Can't say the same for another airline...,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> Thank you so much for making it painless to change my flight due to the nor'easter. Can't say the same for another airline...</p>"
ClevelandChick,Cleveland Chick,841425109365678080,2017-03-13 23:05:53,/ClevelandChick/status/841425109365678080,0,1,0,thank you :(,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">thank you :(</p>"
_Sonjaaaa__,Ya Momma  🖕🏾,841424578064855041,2017-03-13 23:03:46,/_Sonjaaaa__/status/841424578064855041,0,1,0,@SouthwestAir y'all mfs starting to get on my nerves losing bags and what not,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> y'all mfs starting to get on my nerves losing bags and what not</p>"
CrispCatering,Joe Thompson,841424242696572929,2017-03-13 23:02:27,/CrispCatering/status/841424242696572929,0,1,0,4 min to download 2 emails with no attachments. Browsing was worse. Glad it has been noted 8.00 was a waste this time.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">4 min to download 2 emails with no attachments. Browsing was worse. Glad it has been noted 8.00 was a waste this time.</p>"
tgrzybow,Tim,841424034332057602,2017-03-13 23:01:37,/tgrzybow/status/841424034332057602,0,1,0,"@SouthwestAir
Winter storms cause travel chaos - BUT canceling on SUNDAY for a flight from Tampa to Albany on Monday night is not right","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a>
Winter storms cause travel chaos - BUT canceling on SUNDAY for a flight from Tampa to Albany on Monday night is not right</p>"
J2Jsquare,Jack Johnson,841423269198778368,2017-03-13 22:58:34,/J2Jsquare/status/841423269198778368,0,1,0,My wife was denied even those gestures. The support rep explained how much of a financial burden to Southwest the storm is.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">My wife was denied even those gestures. The support rep explained how much of a financial burden to Southwest the storm is.</p>"
MeganRSmith83,Megan R. Smith,841423006383640576,2017-03-13 22:57:32,/MeganRSmith83/status/841423006383640576,0,1,0,@SouthwestAir thanks for being so awesome. you guys got me out on the last plane from Austin going to Philadelphia b/f the storm!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> thanks for being so awesome. you guys got me out on the last plane from Austin going to Philadelphia b/f the storm!</p>"
Yass_Esro,Yass,841422961034764288,2017-03-13 22:57:21,/Yass_Esro/status/841422961034764288,0,1,0,I can not find flights from Mexico to orange California for summer,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I can not find flights from Mexico to orange California for summer</p>"
stackosaur, 👾,841422847226568705,2017-03-13 22:56:54,/stackosaur/status/841422847226568705,0,1,0,You're the best,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You're the best</p>"
AlainaLudiker,Alaina Myers Ludiker,841422582779936768,2017-03-13 22:55:51,/AlainaLudiker/status/841422582779936768,0,0,0,Perfect!  We're eager to get home!!  Thank y'all!!! We  SWA!!!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Perfect!  We're eager to get home!!  Thank y'all!!! We <img alt=""❤"" aria-label=""Emoji: Heavy red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Heavy red heart""/> SWA!!!</p>"
stackosaur, 👾,841422470607429632,2017-03-13 22:55:24,/stackosaur/status/841422470607429632,0,1,0,@SouthwestAir Hi friends. Just want confirmation that I do not need to check into my flight myself if early bird was purchased? ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> Hi friends. Just want confirmation that I do not need to check into my flight myself if early bird was purchased? <img alt=""😅"" aria-label=""Emoji: Smiling face with open mouth and cold sweat"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f605.png"" title=""Smiling face with open mouth and cold sweat""/></p>"
larynhw,larynhw,841422331201363968,2017-03-13 22:54:51,/larynhw/status/841422331201363968,0,1,0,seriously best airline. Add more destinations so I can stop using any others !,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">seriously best airline. Add more destinations so I can stop using any others !</p>"
amberrosesigns,Amber,841422209696559104,2017-03-13 22:54:22,/amberrosesigns/status/841422209696559104,0,1,0,@SouthwestAir I booked a flight a last Thursday but there is no charge on my account. I got a confirmation email for it.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> I booked a flight a last Thursday but there is no charge on my account. I got a confirmation email for it.</p>"
J2Jsquare,Jack Johnson,841422006088302594,2017-03-13 22:53:33,/J2Jsquare/status/841422006088302594,0,1,0,"I would have appreciated some assistance w/ a hotel room, and a voucher for a future flight, both which used to be the norm.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I would have appreciated some assistance w/ a hotel room, and a voucher for a future flight, both which used to be the norm.</p>"
Jessbeaumen,Jess Mendonca,841421660137873408,2017-03-13 22:52:11,/Jessbeaumen/status/841421660137873408,0,0,0,"Or not...'concerns taken to heart, constantly work to improve to uphold standard of CustService you (and we) expect. -Victoria","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Or not...'concerns taken to heart, constantly work to improve to uphold standard of CustService you (and we) expect. -Victoria</p>"
karelcalcote,Karel Calcote,841421074709413889,2017-03-13 22:49:51,/karelcalcote/status/841421074709413889,0,1,0,"it was but then it hung up. I have a group reservation I'm trying to pay, can it be put on hold for an extra day?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">it was but then it hung up. I have a group reservation I'm trying to pay, can it be put on hold for an extra day?</p>"
24k,Chris Rauschnot,841420902076051456,2017-03-13 22:49:10,/24k/status/841420902076051456,0,1,0,@SouthwestAir I really enjoyed your NOC  Instagram Story! #avgeek,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> I really enjoyed your NOC <img alt=""✈"" aria-label=""Emoji: Airplane"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2708.png"" title=""Airplane""/> Instagram Story! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/avgeek?src=hash""><s>#</s><b>avgeek</b></a></p>"
VictoriaBarnaby,Victoria Barnaby,841420478392725506,2017-03-13 22:47:29,/VictoriaBarnaby/status/841420478392725506,0,1,0,"called, couldn't get thru/couldn't find upgrade option online. Flight 1707 4/15 - unclear if it's comprised due to weather?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">called, couldn't get thru/couldn't find upgrade option online. Flight 1707 4/15 - unclear if it's comprised due to weather?</p>"
J2Jsquare,Jack Johnson,841420459602239488,2017-03-13 22:47:25,/J2Jsquare/status/841420459602239488,0,0,0,The problem is that my wife was left with no other option than to rent a car and drive from Atlanta to Philadelphia.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The problem is that my wife was left with no other option than to rent a car and drive from Atlanta to Philadelphia.</p>"
mjgmar,Matt Mar,841420165162139648,2017-03-13 22:46:14,/mjgmar/status/841420165162139648,0,1,0,@SouthwestAir I appreciate the gesture... But I don't drink alcoholic beverages. Can I update my preferences to not get these in the future?pic.twitter.com/8R582kOViM,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> I appreciate the gesture... But I don't drink alcoholic beverages. Can I update my preferences to not get these in the future?<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/8R582kOViM"">pic.twitter.com/8R582kOViM</a></p>"
zschaefe,Zack Schaefer,841419977534054400,2017-03-13 22:45:30,/zschaefe/status/841419977534054400,0,1,0,@SouthwestAir Is VPN access blocked on the plane now?  I know I have done it in the past.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> Is VPN access blocked on the plane now?  I know I have done it in the past.</p>"
AlainaLudiker,Alaina Myers Ludiker,841419827705200640,2017-03-13 22:44:54,/AlainaLudiker/status/841419827705200640,0,1,0,"I think we should be boarding momentarily!  Flight 1834 to MCI, then 834 to DAL.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I think we should be boarding momentarily! <img alt=""🤞🏻"" aria-label=""Emoji: Hand with index and middle fingers crossed (light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f91e-1f3fb.png"" title=""Hand with index and middle fingers crossed (light skin tone)""/> Flight 1834 to MCI, then 834 to DAL.</p>"
StephxRose,Stephanie S,841419672138481664,2017-03-13 22:44:17,/StephxRose/status/841419672138481664,0,1,0,@SouthwestAir When does your calendar open past 9/30? :),"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> When does your calendar open past 9/30? :)</p>"
FlavorPolice,FlavorPolice,841418542108966912,2017-03-13 22:39:47,/FlavorPolice/status/841418542108966912,0,1,0,"No, I waited on hold for an hour and then just canceled my flight online. How do I rebook without being charged crazy rates?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">No, I waited on hold for an hour and then just canceled my flight online. How do I rebook without being charged crazy rates?</p>"
JWGTexas,John Green,841418477193822208,2017-03-13 22:39:32,/JWGTexas/status/841418477193822208,0,0,0,@SouthwestAir check in Austin had their normal smiling faces and their servants hearts. Wish you flew to London #hadtoflysomeoneelse,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> check in Austin had their normal smiling faces and their servants hearts. Wish you flew to London <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/hadtoflysomeoneelse?src=hash""><s>#</s><b>hadtoflysomeoneelse</b></a></p>"
kaitlin__mcewen,kait,841418222280798214,2017-03-13 22:38:31,/kaitlin__mcewen/status/841418222280798214,1,0,0,how much would that be in US currency???,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">how much would that be in US currency???</p>"
llsmith1313,Lisa Smith,841417908697911297,2017-03-13 22:37:16,/llsmith1313/status/841417908697911297,1,1,0,@SouthwestAir always gettin' me back home safe & soundpic.twitter.com/Qic7HhjKPi,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""7212562"" dir=""ltr"" href=""/SouthwestAir""><s>@</s><b>SouthwestAir</b></a> always gettin' me back home safe &amp; sound<img alt=""👊🏼"" aria-label=""Emoji: Fisted hand sign (medium light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44a-1f3fc.png"" title=""Fisted hand sign (medium light skin tone)""/><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Qic7HhjKPi"">pic.twitter.com/Qic7HhjKPi</a></p>"
StanRB,Stan Bogdanov,841417527645351936,2017-03-13 22:35:46,/StanRB/status/841417527645351936,0,1,0,"Yes, trying to purchase online.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Yes, trying to purchase online.</p>"
